-1.813722550868988037e-01,7.566216401755809784e-03,-2.009982764720916748e-01,-2.968476340174674988e-02,-5.180999636650085449e-01,1.439172029495239258e-01,-1.526288390159606934e-01,-1.725826263427734375e-01,1.393893957138061523e-01,-3.244673609733581543e-01,-1.968241035938262939e-01,1.183449029922485352e-01,-2.462368905544281006e-01,-4.682362675666809082e-01,-1.236365959048271179e-01,9.012446552515029907e-02,-3.286984562873840332e-01,3.070439025759696960e-02,-4.336053729057312012e-01,4.150491952896118164e-02,3.468802571296691895e-01,4.457794725894927979e-01,-3.548806011676788330e-01,1.731691211462020874e-01,2.849178612232208252e-01,-7.494487613439559937e-02,-1.366940140724182129e-01,3.334773331880569458e-02,2.216094732284545898e-02,-2.506901323795318604e-02,2.047313004732131958e-01,8.086820133030414581e-03,-9.470620751380920410e-02,5.797833204269409180e-02,1.457271128892898560e-01,1.120267361402511597e-01,1.549961864948272705e-01,-1.632592082023620605e-01,5.478621646761894226e-02,-3.763883933424949646e-02,-1.732973009347915649e-01,1.461489945650100708e-01,-1.158556342124938965e-01,1.378637254238128662e-01,-9.291430935263633728e-03,1.718673110008239746e-01,1.794443428516387939e-01,1.214733645319938660e-01,5.780262500047683716e-02,-6.036374717950820923e-02,3.769642114639282227e-02,-1.770346015691757202e-01,-2.404334992170333862e-01,-1.428143233060836792e-01,-7.009895890951156616e-02,-5.183609575033187866e-02,3.965566679835319519e-02,3.971545025706291199e-02,-6.162012368440628052e-02,-2.036553621292114258e-01
-1.764963716268539429e-01,-1.692008823156356812e-01,-2.947225868701934814e-01,3.787229955196380615e-01,-4.624647498130798340e-01,6.722661852836608887e-02,-9.233009070158004761e-02,1.279018968343734741e-01,1.415858715772628784e-01,-2.564871311187744141e-01,-2.097385376691818237e-01,2.243239432573318481e-01,-2.376365661621093750e-01,-2.433312833309173584e-01,-4.982831478118896484e-01,1.853318363428115845e-01,-3.019274175167083740e-01,-1.658871024847030640e-01,-2.934694588184356689e-01,1.304032355546951294e-01,-3.440592065453529358e-02,1.066960394382476807e-01,-3.555401265621185303e-01,3.294467031955718994e-01,2.614568471908569336e-01,-3.029749691486358643e-01,-8.341313153505325317e-02,-5.352311953902244568e-02,2.438552081584930420e-01,-1.169360801577568054e-01,2.104750126600265503e-01,1.448591500520706177e-01,-1.325694471597671509e-01,-2.398330904543399811e-02,6.318105012178421021e-02,1.136624738574028015e-01,4.250007495284080505e-02,-8.730397373437881470e-02,9.399467706680297852e-02,-1.217934787273406982e-01,-1.669234931468963623e-01,1.853469060733914375e-03,7.855890691280364990e-02,9.089165925979614258e-02,5.031082406640052795e-02,9.327779710292816162e-02,2.665748894214630127e-01,9.845708310604095459e-02,-1.942847371101379395e-01,-1.093440577387809753e-01,-1.258581727743148804e-01,-1.201887875795364380e-01,1.184524148702621460e-01,-1.558547317981719971e-01,2.533493191003799438e-02,-9.326171129941940308e-02,-2.710793018341064453e-01,-2.437314689159393311e-01,-5.197326093912124634e-02,-1.188626512885093689e-01
3.290021419525146484e-01,1.884836852550506592e-01,2.852064967155456543e-01,-5.615254640579223633e-01,5.537505075335502625e-02,2.009924203157424927e-01,-1.198793798685073853e-01,-3.525403738021850586e-01,-1.211653947830200195e-01,1.264682561159133911e-01,-1.492972820997238159e-01,-1.007109209895133972e-01,3.506737053394317627e-01,-3.113921284675598145e-01,6.251410245895385742e-01,-4.814703166484832764e-01,3.058760166168212891e-01,2.119249254465103149e-01,5.761430412530899048e-02,-4.295766949653625488e-01,2.965387105941772461e-01,5.076085329055786133e-01,4.098250344395637512e-02,-3.672083020210266113e-01,7.632855325937271118e-02,1.671288609504699707e-01,2.605943381786346436e-01,8.678513765335083008e-02,1.844940148293972015e-02,1.755464673042297363e-01,7.147052884101867676e-02,6.814791262149810791e-02,1.132444962859153748e-01,-1.549956649541854858e-01,5.305634066462516785e-02,1.411858648061752319e-01,1.783511787652969360e-01,7.040545344352722168e-02,1.137179285287857056e-01,1.448300108313560486e-02,-9.855756908655166626e-02,2.068032622337341309e-01,1.272358298301696777e-01,1.883865296840667725e-01,-3.283190727233886719e-02,7.977748289704322815e-03,1.168475151062011719e-01,2.884131111204624176e-02,-2.127435356378555298e-01,-7.933319360017776489e-02,1.864410638809204102e-01,-1.810725331306457520e-01,-3.480896055698394775e-01,-6.941906362771987915e-02,1.101439818739891052e-01,-5.890614166855812073e-02,-1.466136723756790161e-01,-1.954944431781768799e-01,-1.894774585962295532e-01,-9.609417058527469635e-03
3.616578280925750732e-01,-1.066523939371109009e-01,-4.450461566448211670e-01,-2.749521434307098389e-01,1.390832383185625076e-02,-2.575989961624145508e-01,-3.062967956066131592e-01,1.104183145798742771e-03,-6.984046846628189087e-02,-8.980172127485275269e-02,3.144382536411285400e-01,-2.644939720630645752e-01,2.651111483573913574e-01,-2.543408237397670746e-02,-5.601069331169128418e-02,8.406213484704494476e-03,-1.569532155990600586e-01,-2.341932356357574463e-01,2.829689066857099533e-03,1.980787962675094604e-01,3.627754747867584229e-01,-1.531739830970764160e-01,-1.817847341299057007e-01,1.476466469466686249e-02,-1.673752218484878540e-01,-5.916358530521392822e-02,-5.371634662151336670e-02,2.233510017395019531e-01,3.451385796070098877e-01,3.574955165386199951e-01,1.938427984714508057e-01,2.051160931587219238e-01,-2.326838970184326172e-01,2.180592268705368042e-01,1.333251446485519409e-01,3.148046731948852539e-01,7.270061969757080078e-02,3.870502812787890434e-03,1.163322702050209045e-01,9.986369311809539795e-02,-6.536094099283218384e-02,2.817614376544952393e-01,-1.323671042919158936e-01,2.222420461475849152e-02,1.637184321880340576e-01,1.813775449991226196e-01,2.240641564130783081e-01,1.842411607503890991e-01,-1.364425420761108398e-01,-3.453533351421356201e-01,-9.911665320396423340e-02,-6.702524144202470779e-03,-1.931814402341842651e-01,-2.031695544719696045e-01,-3.906331956386566162e-02,-1.312386244535446167e-01,-1.065249145030975342e-01,-1.412410736083984375e-01,-1.622403264045715332e-01,-1.279293447732925415e-01
1.518996898084878922e-02,-2.115276157855987549e-01,-1.436564177274703979e-01,-1.437020767480134964e-02,3.586961030960083008e-01,-6.981359422206878662e-02,1.041188742965459824e-02,3.291306272149085999e-02,2.314686402678489685e-02,4.892143234610557556e-02,1.356191188097000122e-01,-1.182732880115509033e-01,1.104488223791122437e-01,3.428057208657264709e-02,-7.017420977354049683e-02,-2.158357650041580200e-01,2.507283985614776611e-01,-1.386755406856536865e-01,1.609459221363067627e-01,2.296867780387401581e-02,-3.071207366883754730e-02,-3.283339440822601318e-01,1.003287211060523987e-01,8.301511406898498535e-02,3.460365161299705505e-02,4.352214932441711426e-02,-1.239165887236595154e-01,1.271811872720718384e-01,1.818984448909759521e-01,2.870442904531955719e-02,5.068815872073173523e-02,1.028500720858573914e-01,-3.282116353511810303e-02,1.596498340368270874e-01,1.401909589767456055e-01,1.518340557813644409e-01,1.001728884875774384e-02,-1.773166097700595856e-02,-6.707996129989624023e-02,-7.178565138019621372e-04,-1.392464637756347656e-01,1.488642692565917969e-01,-7.598230242729187012e-02,2.312892675399780273e-01,4.879397898912429810e-02,-4.360724985599517822e-02,1.245995759963989258e-01,1.188675463199615479e-01,1.961367018520832062e-02,1.796858012676239014e-02,1.395597122609615326e-02,-4.735984280705451965e-02,-1.568790525197982788e-01,-3.336990997195243835e-02,6.457658857107162476e-02,-1.350538879632949829e-01,-8.197082579135894775e-02,8.333467692136764526e-02,-1.264778375625610352e-01,-2.081145644187927246e-01
4.785765334963798523e-02,-1.337428539991378784e-01,-1.836051419377326965e-02,2.797490358352661133e-01,2.452380061149597168e-01,-1.843771040439605713e-01,-8.374723047018051147e-02,-6.846765428781509399e-02,-5.038934946060180664e-02,4.117520526051521301e-03,-5.876442044973373413e-02,-9.668272733688354492e-02,9.376443177461624146e-02,1.213577538728713989e-01,-1.190037354826927185e-01,-1.390734612941741943e-01,7.357416301965713501e-02,1.779204420745372772e-02,1.905812621116638184e-01,5.048152059316635132e-02,9.570564143359661102e-03,-3.899608924984931946e-02,2.545211315155029297e-01,-1.282677650451660156e-01,-1.702487170696258545e-01,-1.108381226658821106e-01,4.637384042143821716e-02,1.778373122215270996e-01,-3.181062266230583191e-02,1.693444699048995972e-01,5.637434497475624084e-02,6.567110121250152588e-02,-3.808130696415901184e-02,-4.297357518225908279e-03,1.315946727991104126e-01,1.143517345190048218e-01,2.789120376110076904e-01,-1.205865815281867981e-01,3.004505634307861328e-01,-5.006190389394760132e-02,-3.158601373434066772e-02,1.383161395788192749e-01,2.772627584636211395e-02,1.527246385812759399e-01,-1.231475453823804855e-02,1.487083435058593750e-01,-5.844754632562398911e-03,-2.762683480978012085e-02,-5.715555325150489807e-02,1.958639733493328094e-02,8.588152378797531128e-02,-4.791007842868566513e-03,-2.303378283977508545e-02,-1.396462321281433105e-01,4.056277498602867126e-02,-9.170123189687728882e-02,-1.321817189455032349e-01,-1.244513317942619324e-01,-9.230688214302062988e-02,-1.882091611623764038e-01
-2.309148162603378296e-01,-6.172259896993637085e-02,2.749634161591529846e-02,9.444510564208030701e-03,1.215471476316452026e-01,-1.968311704695224762e-02,1.315121203660964966e-01,3.628219291567802429e-02,3.920948505401611328e-02,2.982599847018718719e-02,1.555266231298446655e-01,-4.263201355934143066e-02,-7.579308003187179565e-02,-4.264393821358680725e-02,9.856192767620086670e-02,-9.673768654465675354e-03,6.291894614696502686e-02,-5.858884751796722412e-02,-1.106404140591621399e-01,1.007516402751207352e-02,-1.823183298110961914e-01,-1.033450365066528320e-01,1.711051166057586670e-01,-4.733396694064140320e-02,-6.124834530055522919e-03,-2.629299415275454521e-03,2.103921584784984589e-02,4.138137772679328918e-02,-7.535469532012939453e-02,2.532244659960269928e-02,2.382748425006866455e-01,1.859121918678283691e-01,-1.782041508704423904e-03,6.823414564132690430e-02,1.158149093389511108e-01,7.116129249334335327e-02,8.082070946693420410e-02,-6.951903551816940308e-02,4.348519071936607361e-02,1.403665840625762939e-01,-7.794040441513061523e-02,-1.827940344810485840e-01,1.443204730749130249e-01,1.133125573396682739e-01,6.727938354015350342e-02,-7.728775590658187866e-02,1.068429201841354370e-01,1.682046651840209961e-01,-2.133297771215438843e-01,-1.751868277788162231e-01,8.085254579782485962e-02,-2.467585504055023193e-01,7.590001076459884644e-02,-1.548753827810287476e-01,-5.224877968430519104e-02,-1.366757005453109741e-01,2.029085531830787659e-02,-3.024657256901264191e-02,3.063714364543557167e-03,-1.483798772096633911e-01
3.716025128960609436e-02,1.156235560774803162e-01,9.598019719123840332e-02,4.246001839637756348e-01,2.427930831909179688e-01,1.710722744464874268e-01,4.853024613112211227e-03,2.406373471021652222e-01,-1.824224293231964111e-01,-1.656200736761093140e-01,2.193205617368221283e-02,6.843887269496917725e-02,4.316936433315277100e-01,4.565538838505744934e-02,-4.619743674993515015e-02,-1.567442566156387329e-01,1.618873924016952515e-01,3.662936016917228699e-02,1.633408367633819580e-01,-1.149906143546104431e-01,-2.811804413795471191e-01,-4.095038771629333496e-01,2.347936183214187622e-01,1.133818849921226501e-01,1.724968552589416504e-01,-2.471370995044708252e-01,1.983006149530410767e-01,-1.741728782653808594e-01,-1.129761710762977600e-01,-2.183752506971359253e-01,-3.258248046040534973e-02,2.806068658828735352e-01,-6.746033579111099243e-02,8.262165635824203491e-02,4.009116441011428833e-02,-5.224115028977394104e-02,1.137496605515480042e-01,1.137954816222190857e-01,1.357274800539016724e-01,3.586139529943466187e-03,-7.490023225545883179e-02,2.247698158025741577e-01,-1.552350353449583054e-02,1.412243843078613281e-01,1.985252201557159424e-01,-9.794384241104125977e-02,2.025377899408340454e-01,1.242220178246498108e-01,-4.181173443794250488e-01,-7.243286818265914917e-02,4.786973074078559875e-02,-7.122400403022766113e-02,-2.308612130582332611e-02,-3.424638882279396057e-02,9.406819194555282593e-02,-7.647149264812469482e-02,-2.897423505783081055e-01,1.693714559078216553e-01,-1.232405230402946472e-01,-4.943917319178581238e-02
-1.041797623038291931e-01,3.295920044183731079e-02,-4.982400313019752502e-02,1.359341144561767578e-01,-2.353592067956924438e-01,9.440965950489044189e-02,2.183228731155395508e-02,1.296570748090744019e-01,5.799910426139831543e-02,-2.365311384201049805e-01,-4.713465273380279541e-02,1.447643190622329712e-01,-2.933848090469837189e-02,-8.216959983110427856e-02,-3.353661298751831055e-01,7.311899680644273758e-03,-1.375682558864355087e-02,-3.514815866947174072e-02,-1.352240294218063354e-01,-3.507195040583610535e-02,-2.230798155069351196e-01,-1.190795525908470154e-01,-1.050550639629364014e-01,2.890600562095642090e-01,2.310028672218322754e-01,-7.248505949974060059e-02,3.889530152082443237e-02,-2.545123696327209473e-01,1.712125353515148163e-02,-2.136798948049545288e-01,2.044679224491119385e-01,1.267891973257064819e-01,-2.132165282964706421e-01,-1.355405151844024658e-01,2.902863621711730957e-01,-4.946852475404739380e-02,1.222615614533424377e-01,8.951050788164138794e-02,1.852771937847137451e-01,1.186634227633476257e-01,-1.853929311037063599e-01,3.728016018867492676e-01,5.059371516108512878e-02,1.572364717721939087e-01,1.977840811014175415e-01,2.138790488243103027e-02,1.777736842632293701e-01,1.429466009140014648e-01,1.675228774547576904e-02,-1.155981719493865967e-01,2.217996567487716675e-01,-1.276080161333084106e-01,-1.124126091599464417e-01,-4.722062498331069946e-02,-7.299879565834999084e-03,-5.014824494719505310e-02,-1.023185029625892639e-01,-1.313618570566177368e-01,-3.784531727433204651e-02,-3.947503864765167236e-02
-5.699913948774337769e-02,1.184473261237144470e-01,-1.883890330791473389e-01,-2.393756955862045288e-01,7.053036242723464966e-02,-2.388171255588531494e-01,2.296180278062820435e-01,-7.557316869497299194e-02,-2.639410085976123810e-02,-2.371291071176528931e-02,4.726161658763885498e-01,-1.439286321401596069e-01,1.192476600408554077e-01,1.542332470417022705e-01,1.027114018797874451e-01,3.101545572280883789e-01,1.357931410893797874e-03,-5.032735690474510193e-02,-7.500043511390686035e-02,4.106567203998565674e-01,2.303819730877876282e-02,-3.640393316745758057e-01,9.123877435922622681e-02,-2.703862190246582031e-01,-6.439849734306335449e-02,9.806614369153976440e-02,7.202839851379394531e-02,1.554329097270965576e-01,-4.932097345590591431e-02,8.384095132350921631e-02,1.725934296846389771e-01,4.846530407667160034e-02,5.936977639794349670e-02,1.970106549561023712e-02,1.596557348966598511e-01,7.345690578222274780e-02,9.733086079359054565e-02,2.346174977719783783e-02,1.694188714027404785e-01,4.403334483504295349e-02,-1.476780045777559280e-02,2.107717841863632202e-02,1.826313883066177368e-01,4.452733695507049561e-02,-8.048800379037857056e-02,2.126347124576568604e-01,3.324368223547935486e-02,2.074194848537445068e-01,-1.480768769979476929e-01,-1.550849676132202148e-01,9.207834303379058838e-02,-1.127176079899072647e-02,-2.041890174150466919e-01,-5.856075510382652283e-02,-9.618934988975524902e-02,-1.399824470281600952e-01,-8.936941623687744141e-02,-7.216894626617431641e-02,2.241575159132480621e-03,3.353191539645195007e-02
-2.151075601577758789e-01,-1.256572008132934570e-01,8.886775374412536621e-02,5.202616751194000244e-02,1.298151761293411255e-01,7.654619961977005005e-02,2.389430105686187744e-01,2.039138972759246826e-02,5.862335860729217529e-02,8.274260908365249634e-02,-6.830749660730361938e-02,-4.297011718153953552e-02,-1.153435632586479187e-01,5.938088521361351013e-02,1.371464878320693970e-01,-5.298696458339691162e-02,1.692863702774047852e-01,-2.758560329675674438e-02,-1.286298334598541260e-01,-1.183658391237258911e-01,-2.196170240640640259e-01,-1.434264034032821655e-01,1.530633121728897095e-01,-8.398789167404174805e-02,-1.139239966869354248e-01,-5.232902709394693375e-03,-3.542891517281532288e-02,-1.210236698389053345e-01,-1.311933100223541260e-01,9.200889617204666138e-02,2.254240065813064575e-01,1.961462050676345825e-01,-1.547530293464660645e-01,3.029769659042358398e-02,1.102456748485565186e-01,3.860223665833473206e-02,1.742797642946243286e-01,-1.840275973081588745e-01,1.752518117427825928e-01,-1.870153471827507019e-02,-1.382150202989578247e-01,-1.089848503470420837e-01,6.274417787790298462e-02,1.225008815526962280e-01,7.236296683549880981e-02,1.225784886628389359e-02,1.257776170969009399e-01,5.665667820721864700e-03,-3.239243105053901672e-02,-9.824340045452117920e-02,2.624768391251564026e-02,1.928207837045192719e-02,-1.629739403724670410e-01,-1.368710547685623169e-01,3.722389787435531616e-02,8.215897530317306519e-02,-1.471621841192245483e-01,-7.925686985254287720e-02,-5.980106443166732788e-02,-8.135821670293807983e-02
-7.964410632848739624e-02,-3.041980601847171783e-02,3.461023326963186264e-03,-4.870380088686943054e-02,1.366162896156311035e-01,-5.435057729482650757e-02,-8.123002946376800537e-03,6.669326126575469971e-02,-6.501847505569458008e-02,1.150037720799446106e-01,1.090375408530235291e-01,-1.883593387901782990e-02,-1.922776456922292709e-03,9.819447062909603119e-03,1.131401509046554565e-01,1.926072500646114349e-02,2.257582731544971466e-02,-6.480228900909423828e-02,2.122414857149124146e-02,-6.809561979025602341e-03,-1.055179908871650696e-01,-7.497891783714294434e-02,7.916760444641113281e-02,2.392818592488765717e-02,-5.603137239813804626e-02,1.806578785181045532e-02,-2.260385314002633095e-03,9.034342318773269653e-02,1.361568924039602280e-02,-4.273420944809913635e-02,1.743960976600646973e-01,1.153588667511940002e-01,-4.373956844210624695e-02,9.485676884651184082e-02,-9.034132212400436401e-02,4.500010237097740173e-02,1.569430232048034668e-01,-5.426656827330589294e-02,-6.840097159147262573e-02,2.222721874713897705e-01,-1.011080369353294373e-01,3.703625500202178955e-02,1.917596161365509033e-02,1.236534640192985535e-01,7.074292749166488647e-02,7.252481579780578613e-02,4.473229870200157166e-02,1.048650220036506653e-01,-4.896632209420204163e-02,4.077655321452766657e-04,1.717446148395538330e-01,6.995812058448791504e-02,8.409629017114639282e-02,-1.419944465160369873e-01,-1.451728790998458862e-01,-1.291090399026870728e-01,-2.039851993322372437e-01,-3.320966660976409912e-02,-1.589171439409255981e-01,-1.501722782850265503e-01
-2.069009989500045776e-01,-5.751200392842292786e-02,-4.739673435688018799e-02,8.542955853044986725e-03,2.223832532763481140e-02,-1.055771671235561371e-02,7.378287613391876221e-02,2.097314037382602692e-02,7.140298932790756226e-02,-4.706687480211257935e-02,1.101926863193511963e-01,2.544439025223255157e-02,-6.700613349676132202e-02,-1.044432446360588074e-01,4.977581650018692017e-02,-1.259466353803873062e-02,-5.729793384671211243e-02,-5.269496887922286987e-02,-1.709342151880264282e-01,3.404321894049644470e-02,-1.225259751081466675e-01,7.158535066992044449e-03,7.995423674583435059e-02,7.823161431588232517e-04,4.507977887988090515e-02,-8.083137683570384979e-03,-9.212712757289409637e-03,6.495675444602966309e-02,-3.758532926440238953e-02,-7.356610731221735477e-04,2.765292823314666748e-01,-1.159564685076475143e-02,-1.741599291563034058e-01,-7.928598672151565552e-02,8.972935378551483154e-02,3.285418748855590820e-01,-9.905094653367996216e-02,-3.313210606575012207e-02,1.498509198427200317e-01,4.139398410916328430e-02,-1.108222305774688721e-01,4.492687433958053589e-02,5.859937146306037903e-02,-2.704192698001861572e-02,5.364904180169105530e-02,3.772832751274108887e-01,-4.034581407904624939e-02,8.637753129005432129e-02,-9.284612536430358887e-02,-1.439901590347290039e-01,-8.421675860881805420e-02,3.086707741022109985e-02,-1.493014954030513763e-02,-2.467139959335327148e-01,-1.452774461358785629e-02,-1.218159720301628113e-01,-1.148345246911048889e-01,1.398184448480606079e-01,-5.773482471704483032e-02,-4.085216298699378967e-02
